,tweet_id,favorite_count,retweet_count,rating_numerator,breed,breed_conf,dog_stage
1281,667801013445750784,346,101,12.0,flat-coated_retriever,0.508392,
1282,667728196545200128,398,162,11.0,kuvasz,0.360159,
1283,667544320556335104,917,568,10.0,pomeranian,0.412893,
1284,667530908589760512,501,264,10.0,golden_retriever,0.633037,
1285,667524857454854144,1798,1198,12.0,chesapeake_bay_retriever,0.08812239999999999,
1286,667509364010450944,7148,2272,12.0,beagle,0.636169,
1287,667502640335572993,563,231,11.0,labrador_retriever,0.996709,
1288,667470559035432960,273,102,11.0,toy_poodle,0.304175,
1289,667453023279554560,327,96,11.0,labrador_retriever,0.8256700000000001,
1290,667435689202614272,326,89,12.0,rottweiler,0.999091,
1291,667200525029539841,658,282,11.0,siberian_husky,0.694904,
1292,667192066997374976,414,115,12.0,rottweiler,0.28364,
1293,667182792070062081,15075,6618,10.0,golden_retriever,0.949892,
1294,667171260800061440,235,97,10.0,giant_schnauzer,0.8412649999999999,
1295,667165590075940865,2819,1241,10.0,miniature_pinscher,0.140173,
1296,667160273090932737,268,66,11.0,golden_retriever,0.471351,
1297,667152164079423490,49720,18285,12.0,toy_poodle,0.535411,
1298,667138269671505920,4851,2387,10.0,west_highland_white_terrier,0.747713,
1299,667119796878725120,346,135,10.0,pembroke,0.741563,
1300,667073648344346624,425,134,10.0,chihuahua,0.483682,
1301,667062181243039745,227,57,10.0,chesapeake_bay_retriever,0.825678,
1302,667044094246576128,198,54,12.0,golden_retriever,0.765266,
1303,666996132027977728,258,102,10.0,rottweiler,0.0624899,
1304,666835007768551424,222,83,10.0,airedale,0.448459,
1305,666826780179869698,266,105,12.0,maltese_dog,0.359383,
1306,666781792255496192,404,211,10.0,italian_greyhound,0.618316,
1307,666739327293083650,244,71,10.0,miniature_poodle,0.546933,
1308,666454714377183233,545,223,10.0,dalmatian,0.278954,
1309,666435652385423360,170,54,10.0,chesapeake_bay_retriever,0.18413,
1310,666421158376562688,327,118,12.0,blenheim_spaniel,0.906777,
1311,666418789513326592,129,48,10.0,toy_terrier,0.14968,
1312,666373753744588802,194,100,11.0,soft-coated_wheaten_terrier,0.326467,
1313,666345417576210432,307,146,10.0,golden_retriever,0.8587440000000001,
1314,666273097616637952,184,82,11.0,italian_greyhound,0.176053,
1315,666102155909144576,81,16,11.0,english_setter,0.298617,
1316,666073100786774016,335,174,10.0,walker_hound,0.260857,
1317,666063827256086533,496,232,10.0,golden_retriever,0.77593,
1318,666055525042405380,448,261,10.0,chow,0.692517,
1319,666050758794694657,136,60,10.0,bernese_mountain_dog,0.651137,
